timestamp,type,sessionId,data
2026-05-05T12:50:07.426Z,session_start,unknown_2026-05-05T12-50-07.425Z,"{""sessionId"":""unknown_2026-05-05T12-50-07.425Z"",""startTime"":""2026-05-05T12:50:07.425Z"",""toolId"":""bigUML"",""toolVersion"":""0.6.3"",""editorType"":""unknown"",""modelFile"":""asd.uml"",""modelFilePath"":""/home/haydar/Git/OpenSource/bigUML/bigUML/client/workspace/asd/asd.uml"",""user"":""haydar"",""workspace"":""workspace"",""umlFile"":""asd.uml"",""umlFilePath"":""/home/haydar/Git/OpenSource/bigUML/bigUML/client/workspace/asd/asd.uml"",""diagramType"":""unknown"",""endTime"":""2026-05-05T12:50:17.210Z"",""totalEvents"":8}"
2026-05-05T12:50:07.427Z,eye_tracking_start,unknown_2026-05-05T12-50-07.425Z,"{""component"":""interaction-tracking-panel""}"
2026-05-05T12:50:11.057Z,mouse_click,unknown_2026-05-05T12-50-07.425Z,"{""canvasX"":609,""canvasY"":251,""screenX"":1149,""screenY"":444,""clientX"":609,""clientY"":251,""button"":""left"",""isDoubleClick"":false,""modifiers"":{""ctrl"":false,""shift"":false,""alt"":false,""meta"":false},""canvasBounds"":{""screenX"":540,""screenY"":193,""width"":1251,""height"":483}}"
2026-05-05T12:50:11.233Z,element_select,unknown_2026-05-05T12-50-07.425Z,"{""kind"":""elementSelected"",""selectedElementsIDs"":[],""deselectedElementsIDs"":[],""mousePosition"":{""canvasX"":609,""canvasY"":251,""screenX"":1149,""screenY"":444}}"
2026-05-05T12:50:11.235Z,element_create,unknown_2026-05-05T12-50-07.425Z,"{""kind"":""createNode"",""elementTypeId"":""class__Class"",""containerId"":""$ROOT"",""location"":{""x"":609,""y"":251},""mousePosition"":{""canvasX"":609,""canvasY"":251,""screenX"":1149,""screenY"":444}}"
2026-05-05T12:50:14.659Z,mouse_click,unknown_2026-05-05T12-50-07.425Z,"{""canvasX"":331,""canvasY"":264,""screenX"":815,""screenY"":460,""clientX"":331,""clientY"":264,""button"":""left"",""isDoubleClick"":false,""modifiers"":{""ctrl"":false,""shift"":false,""alt"":false,""meta"":false},""canvasBounds"":{""screenX"":484,""screenY"":196,""width"":1251,""height"":483}}"
2026-05-05T12:50:14.837Z,element_select,unknown_2026-05-05T12-50-07.425Z,"{""kind"":""elementSelected"",""selectedElementsIDs"":[],""deselectedElementsIDs"":[],""mousePosition"":{""canvasX"":331,""canvasY"":264,""screenX"":815,""screenY"":460}}"
2026-05-05T12:50:14.838Z,element_create,unknown_2026-05-05T12-50-07.425Z,"{""kind"":""createNode"",""elementTypeId"":""class__Class"",""containerId"":""$ROOT"",""location"":{""x"":331,""y"":264},""mousePosition"":{""canvasX"":331,""canvasY"":264,""screenX"":815,""screenY"":460}}"
2026-05-05T12:50:17.210Z,session_end,unknown_2026-05-05T12-50-07.425Z,"{""sessionId"":""unknown_2026-05-05T12-50-07.425Z"",""startTime"":""2026-05-05T12:50:07.425Z"",""toolId"":""bigUML"",""toolVersion"":""0.6.3"",""editorType"":""unknown"",""modelFile"":""asd.uml"",""modelFilePath"":""/home/haydar/Git/OpenSource/bigUML/bigUML/client/workspace/asd/asd.uml"",""user"":""haydar"",""workspace"":""workspace"",""umlFile"":""asd.uml"",""umlFilePath"":""/home/haydar/Git/OpenSource/bigUML/bigUML/client/workspace/asd/asd.uml"",""diagramType"":""unknown"",""endTime"":""2026-05-05T12:50:17.210Z"",""totalEvents"":8,""mousePosition"":{""canvasX"":7,""canvasY"":241,""screenX"":427,""screenY"":432}}"
